"","index","trip_id","highway","highway_val","car_construction_year","car_engine_displ","car_manufacturer","time_type","lit","time_diff","throttle_position_avg","throttle_position_diff_avg","speed_avg","rpm_avg","rpm_diff_avg","acceleration_avg","deceleration_avg","distance","cycleway","intake_temp_avg","engine_load_avg","engine_load_diff_avg","intake_pressure_avg","co2_emission_per_dist","outliers"
"15",0.0164233576642336,"5777aedde4b0ea24642b8757","secondary",0.625,0.75,0.201065246338216,"AUDI","daylight","no",0.00531914893617022,0.867791007880224,0.745433427736556,0.261986501527136,0.525226637588608,0.140457644591114,0.812828819449071,0,0.00375863911758958,"both",0.881213169408629,0.729997859971197,0.122217694870032,1,0.528041556658474,FALSE
"16",0.0173357664233577,"5777aedde4b0ea24642b8757","residential",0.25,0.75,0.201065246338216,"AUDI","daylight","no",0.0585106382978725,0.149440900008626,0.0212440935292638,0.44078135306249,0.495083320763993,0.190335464494392,0.0544546678163438,0.364765215689026,0.0311044468538201,"no",0.863440796831571,0.150492443000077,0.501324767690909,0.174855905646784,0.118262134825328,FALSE
"17",0.0182481751824818,"5777aedde4b0ea24642b8757","secondary",0.625,0.75,0.201065246338216,"AUDI","daylight","no",0.00531914893617022,0.105552775269131,5.64675582082648e-09,0.0216922163656038,0.157200468789094,0.125619772762511,0,0.111025726472287,8.89294394138473e-05,"no",0.850111516375325,0.0902845415310186,0.520847267088061,0.104085170294447,0.0201466408962908,FALSE
"18",0.0191605839416058,"5777aedde4b0ea24642b8757","residential",0.25,0.75,0.201065246338216,"AUDI","daylight","no",0.102836880141844,0.18710015582073,0.125438597680706,0.0847870030779413,0.211716741831312,0.106423879800734,0.15974163281313,0,0.00873456418042416,"no",0.861342670911308,0.175047401533192,0.509752379426832,0.207347637028908,0.0748495251492258,FALSE
"19",0.0200729927007299,"52e39af1e4b0d8e8c226536e","tertiary",0.5,0,1,"AUDI","daylight","no",0.00531914893617022,0.034403562248925,0.0947368421052632,0.43801651587171,0.256939727856283,0.368192204279722,0,0.972886436543283,0.00368261334975603,"no",0.487259045532798,0.207478941565294,0.686622339690628,0.137670090208468,0.136654922356979,FALSE
"20",0.020985401459854,"52e39af1e4b0d8e8c226536e","secondary",0.625,0,1,"AUDI","daylight","no",0.166666666666667,0.113175903223355,0.0473684210526316,0.43543387132058,0.505632346297513,0.235130211053616,0.0894413279616107,0.0550773571412637,0.0915046065873349,"no",0.487259045532798,0.383038048672373,0.503002623365135,0.238059085172541,0.366624937756088,FALSE
"21",0.0218978102189781,"52e39af1e4b0d8e8c226536e","primary",0.75,0,1,"AUDI","daylight","no",0.0177304964539008,0.100470686937156,0.0473684210526316,0.429752053308093,0.543018499948057,0.0682220250368287,0.0636027221060343,0,0.0113461352115425,"no",0.487259045532798,0.335158293952827,0.347537929812627,0.257761598202873,0.404237880015372,FALSE
"22",0.0228102189781022,"52e39af1e4b0d8e8c226536e","secondary",0.625,0,1,"AUDI","daylight","no",0.0815602836879438,0.034403562248925,0.0157894736842105,0.155991730888274,0.310078368098078,0.250820813033609,0.11130476368556,0.237934182850259,0.0147799653106394,"no",0.487259045532798,0.177554096836522,0.538196401831366,0.145175809458119,0.167958697852271,FALSE
"23",0.0237226277372263,"52e39af1e4b0d8e8c226536e","residential",0.25,0,1,"AUDI","daylight","no",0.0177304964539008,0.064896081335801,0.0157894736842105,0.239669414344898,0.397936774704265,0.100835723412162,0.0954040831590514,0,0.00651731163468757,"no",0.487259045532798,0.361093154371155,0.397727322116985,0.235244440453922,0.288467226115506,FALSE
"24",0.0255474452554745,"52e39af1e4b0d8e8c226536e","tertiary",0.5,0,1,"AUDI","daylight","no",0.156028368794327,0.104197550381108,0.0329824561403508,0.354269961893723,0.46308991652386,0.163408516806698,0.118725081264597,0.0681490499027903,0.0704187436350683,"no",0.481038717370839,0.386496028201721,0.492067049095494,0.259763123336113,0.359515836168929,FALSE
"25",0.0273722627737226,"52e39af1e4b0d8e8c226536e","tertiary",0.5,0,1,"AUDI","daylight","no",0.381205673758867,0.113793994826467,0.0421052631578947,0.462586539709491,0.56241152260204,0.0930769020199158,0.0269881820828308,0.0638301911950648,0.215122490154822,"no",0.477732416816284,0.323511865850702,0.506112578835097,0.236055869561992,0.398082460506057,FALSE
"26",0.0282846715328467,"52e39af1e4b0d8e8c226536e","secondary",0.625,0,1,"AUDI","daylight","no",0.131205674468086,0.122753681654489,0.0477732793522267,0.43801651587171,0.593861690578532,0.140654773754139,0.157539050139562,0.0813450197778662,0.0692383645385033,"no",0.481676699746425,0.323495272034845,0.497917770231862,0.210417830628156,0.374012324996002,FALSE
"27",0.0291970802919708,"52e39af7e4b0d8e8c2265939","unclassified",0.375,0,1,"AUDI","night","yes",0.0514184397163122,0.0608304121242176,0.0842105263157895,0.26446280203575,0.314427794167692,0.361062698123254,0.120845172001465,0.298110129624029,0.0159424598754378,"track",0.456157404723003,0.31201641357643,0.503002623365135,0.19171126880595,0.217817970308819,FALSE
"28",0.0301094890510949,"52e39af7e4b0d8e8c2265939","residential",0.25,0,1,"AUDI","night","yes",0.102836879432624,0.136045292538512,0.0926315789473684,0.335537180082857,0.498480376995218,0.295076843270835,0.228969799581723,0.20092219885133,0.0443430963200513,"no",0.457194126083329,0.388624019187083,0.484150999473257,0.329065931074551,0.475134676132856,FALSE
"29",0.031021897810219,"52e39af7e4b0d8e8c2265939","secondary",0.625,0,1,"AUDI","night","yes",0.143617021276596,0.082320377956873,0.0556390977443609,0.275088539617543,0.37422835036456,0.330594352664304,0.200348574634008,0.241710915911374,0.0491450930992571,"no",0.462081526782012,0.31235840925137,0.505800637976688,0.214871773919157,0.280667104144801,FALSE
"30",0.0319343065693431,"52e39af7e4b0d8e8c2265939","primary",0.75,0,1,"AUDI","night","no",0.301418439716313,0.156724127321566,0.154627949183303,0.278711875421297,0.401922335744365,0.251651193886389,0.193440003094904,0.202988549353733,0.104587141574258,"no",0.469384539320272,0.276546865283182,0.508152417653309,0.254914601246109,0.379001589114353,FALSE
"31",0.0328467153284672,"52e39af7e4b0d8e8c2265939","secondary",0.625,0,1,"AUDI","night","no",0.00709219858156031,0.247851195857057,0.252631578947368,0.190082638963195,0.69142848166251,0.0587412987649294,0.731431304219394,0,0.00367367108387296,"track",0.476891831929533,0.506727413110795,0.503002623365135,0.535473210439933,0.911332210374408,FALSE
"32",0.0337591240875912,"52e39af7e4b0d8e8c2265939","trunk",0.875,0,1,"AUDI","night","no",0.134751773049646,0.251760493175888,0.137651821862348,0.617927508602762,0.674973395475397,0.232194832342509,0.10763537587175,0.127440530985324,0.104113201482456,"no",0.476891831929533,0.381196518105262,0.488313046425487,0.288939201239882,0.560105502796383,FALSE
"33",0.0346715328467153,"52e39af7e4b0d8e8c2265939","service",0.125,0,1,"AUDI","night","no",0.00709219858156031,0.0445677352778837,0.0105263157894737,0.355371890235539,0.445440071603692,0.0716350864947124,0.127205444212069,0,0.00480039658513912,"no",0.476891831929533,0.195509010465963,0.390382525575107,0.0851300554609163,0.174551882512938,FALSE
"34",0.0355839416058394,"52e39af7e4b0d8e8c2265939","motorway",1,0,1,"AUDI","night","no",0.00709219858156031,0.034403562248925,1,0.388429740490007,0.474184104759396,0.489545500560033,0.318013610530171,0,0.00555154691931656,"no",0.476891831929533,0.0119699395895532,0.806587221370591,0.0476014592126649,0.146594513795374,FALSE
